postal_district_number,postal_district,postal_district_name,postal_district_label,floor_level,floor_area_band,rent_psm_25th,rent_psm_median,rent_psm_75th,reference_period,period_start,year,quarter
7,D07,"Middle Road, Golden Mile","D07 / Middle Road, Golden Mile",Level 4 & Above,>30 - 100,52.88,60.26,97.97,2025Q1,2025-01-01,2025,Q1
7,D07,"Middle Road, Golden Mile","D07 / Middle Road, Golden Mile",B1 & Below,30 & Below,61.6,100.54,497.77,2025Q2,2025-04-01,2025,Q2
7,D07,"Middle Road, Golden Mile","D07 / Middle Road, Golden Mile",B1 & Below,>30 - 100,67.04,74.74,82.87,2025Q2,2025-04-01,2025,Q2
7,D07,"Middle Road, Golden Mile","D07 / Middle Road, Golden Mile",Level 1,30 & Below,97.12,128.07,192.06,2025Q2,2025-04-01,2025,Q2
7,D07,"Middle Road, Golden Mile","D07 / Middle Road, Golden Mile",Level 1,>30 - 100,96.46,119.83,181.32,2025Q2,2025-04-01,2025,Q2
7,D07,"Middle Road, Golden Mile","D07 / Middle Road, Golden Mile",Level 1,>100 - 300,84.96,151.01,218.69,2025Q2,2025-04-01,2025,Q2
7,D07,"Middle Road, Golden Mile","D07 / Middle Road, Golden Mile",Level 1,>300,85.92,99.52,101.18,2025Q2,2025-04-01,2025,Q2
7,D07,"Middle Road, Golden Mile","D07 / Middle Road, Golden Mile",Level 2 & 3,30 & Below,66.67,88.46,106.38,2025Q2,2025-04-01,2025,Q2
7,D07,"Middle Road, Golden Mile","D07 / Middle Road, Golden Mile",Level 2 & 3,>30 - 100,66.45,91.18,120.78,2025Q2,2025-04-01,2025,Q2
7,D07,"Middle Road, Golden Mile","D07 / Middle Road, Golden Mile",Level 2 & 3,>100 - 300,67.14,106.38,166.79,2025Q2,2025-04-01,2025,Q2
7,D07,"Middle Road, Golden Mile","D07 / Middle Road, Golden Mile",Level 4 & Above,30 & Below,68.53,111.11,129.92,2025Q2,2025-04-01,2025,Q2
7,D07,"Middle Road, Golden Mile","D07 / Middle Road, Golden Mile",Level 4 & Above,>30 - 100,58.87,80.73,108.96,2025Q2,2025-04-01,2025,Q2
7,D07,"Middle Road, Golden Mile","D07 / Middle Road, Golden Mile",Level 4 & Above,>100 - 300,61.57,111.34,152.45,2025Q2,2025-04-01,2025,Q2
7,D07,"Middle Road, Golden Mile","D07 / Middle Road, Golden Mile",B1 & Below,30 & Below,53.25,134.62,686.3,2025Q3,2025-07-01,2025,Q3
7,D07,"Middle Road, Golden Mile","D07 / Middle Road, Golden Mile",B1 & Below,>30 - 100,73.2,80.0,112.7,2025Q3,2025-07-01,2025,Q3
7,D07,"Middle Road, Golden Mile","D07 / Middle Road, Golden Mile",B1 & Below,>100 - 300,62.34,69.77,211.8,2025Q3,2025-07-01,2025,Q3
7,D07,"Middle Road, Golden Mile","D07 / Middle Road, Golden Mile",B1 & Below,>300,67.5,74.4,85.64,2025Q3,2025-07-01,2025,Q3
7,D07,"Middle Road, Golden Mile","D07 / Middle Road, Golden Mile",Level 1,30 & Below,72.86,96.38,144.55,2025Q3,2025-07-01,2025,Q3
7,D07,"Middle Road, Golden Mile","D07 / Middle Road, Golden Mile",Level 1,>30 - 100,86.63,104.17,146.99,2025Q3,2025-07-01,2025,Q3
7,D07,"Middle Road, Golden Mile","D07 / Middle Road, Golden Mile",Level 1,>100 - 300,80.19,150.75,198.35,2025Q3,2025-07-01,2025,Q3
7,D07,"Middle Road, Golden Mile","D07 / Middle Road, Golden Mile",Level 1,>300,86.29,91.51,96.58,2025Q3,2025-07-01,2025,Q3
7,D07,"Middle Road, Golden Mile","D07 / Middle Road, Golden Mile",Level 2 & 3,30 & Below,83.09,92.14,118.55,2025Q3,2025-07-01,2025,Q3
7,D07,"Middle Road, Golden Mile","D07 / Middle Road, Golden Mile",Level 2 & 3,>30 - 100,63.86,89.93,131.59,2025Q3,2025-07-01,2025,Q3
7,D07,"Middle Road, Golden Mile","D07 / Middle Road, Golden Mile",Level 2 & 3,>100 - 300,81.91,96.05,218.89,2025Q3,2025-07-01,2025,Q3
7,D07,"Middle Road, Golden Mile","D07 / Middle Road, Golden Mile",Level 4 & Above,30 & Below,70.0,98.51,111.11,2025Q3,2025-07-01,2025,Q3
7,D07,"Middle Road, Golden Mile","D07 / Middle Road, Golden Mile",Level 4 & Above,>30 - 100,50.0,54.74,81.3,2025Q3,2025-07-01,2025,Q3
7,D07,"Middle Road, Golden Mile","D07 / Middle Road, Golden Mile",B1 & Below,30 & Below,74.35,109.0,183.33,2025Q4,2025-10-01,2025,Q4
7,D07,"Middle Road, Golden Mile","D07 / Middle Road, Golden Mile",B1 & Below,>30 - 100,70.3,79.49,105.97,2025Q4,2025-10-01,2025,Q4
7,D07,"Middle Road, Golden Mile","D07 / Middle Road, Golden Mile",B1 & Below,>100 - 300,51.67,52.43,58.03,2025Q4,2025-10-01,2025,Q4
7,D07,"Middle Road, Golden Mile","D07 / Middle Road, Golden Mile",Level 1,30 & Below,88.82,106.0,186.77,2025Q4,2025-10-01,2025,Q4
7,D07,"Middle Road, Golden Mile","D07 / Middle Road, Golden Mile",Level 1,>30 - 100,89.35,128.28,153.03,2025Q4,2025-10-01,2025,Q4
7,D07,"Middle Road, Golden Mile","D07 / Middle Road, Golden Mile",Level 1,>100 - 300,82.09,149.08,169.62,2025Q4,2025-10-01,2025,Q4
7,D07,"Middle Road, Golden Mile","D07 / Middle Road, Golden Mile",Level 2 & 3,30 & Below,82.26,91.75,104.91,2025Q4,2025-10-01,2025,Q4
7,D07,"Middle Road, Golden Mile","D07 / Middle Road, Golden Mile",Level 2 & 3,>30 - 100,61.89,96.77,116.71,2025Q4,2025-10-01,2025,Q4
7,D07,"Middle Road, Golden Mile","D07 / Middle Road, Golden Mile",Level 2 & 3,>100 - 300,78.03,101.97,135.25,2025Q4,2025-10-01,2025,Q4
7,D07,"Middle Road, Golden Mile","D07 / Middle Road, Golden Mile",Level 2 & 3,>300,135.99,204.53,232.36,2025Q4,2025-10-01,2025,Q4
7,D07,"Middle Road, Golden Mile","D07 / Middle Road, Golden Mile",Level 4 & Above,30 & Below,54.42,77.26,115.14,2025Q4,2025-10-01,2025,Q4
7,D07,"Middle Road, Golden Mile","D07 / Middle Road, Golden Mile",Level 4 & Above,>30 - 100,45.02,55.56,77.56,2025Q4,2025-10-01,2025,Q4
7,D07,"Middle Road, Golden Mile","D07 / Middle Road, Golden Mile",B1 & Below,30 & Below,64.89,88.41,159.18,2026Q1,2026-01-01,2026,Q1
7,D07,"Middle Road, Golden Mile","D07 / Middle Road, Golden Mile",B1 & Below,>30 - 100,64.52,80.0,90.52,2026Q1,2026-01-01,2026,Q1
7,D07,"Middle Road, Golden Mile","D07 / Middle Road, Golden Mile",Level 1,30 & Below,111.9,135.95,185.76,2026Q1,2026-01-01,2026,Q1
7,D07,"Middle Road, Golden Mile","D07 / Middle Road, Golden Mile",Level 1,>30 - 100,79.93,127.78,179.61,2026Q1,2026-01-01,2026,Q1
7,D07,"Middle Road, Golden Mile","D07 / Middle Road, Golden Mile",Level 1,>100 - 300,44.84,102.11,179.43,2026Q1,2026-01-01,2026,Q1
7,D07,"Middle Road, Golden Mile","D07 / Middle Road, Golden Mile",Level 1,>300,104.93,118.31,137.54,2026Q1,2026-01-01,2026,Q1
7,D07,"Middle Road, Golden Mile","D07 / Middle Road, Golden Mile",Level 2 & 3,30 & Below,65.04,87.5,111.95,2026Q1,2026-01-01,2026,Q1
7,D07,"Middle Road, Golden Mile","D07 / Middle Road, Golden Mile",Level 2 & 3,>30 - 100,55.47,75.71,101.75,2026Q1,2026-01-01,2026,Q1
7,D07,"Middle Road, Golden Mile","D07 / Middle Road, Golden Mile",Level 2 & 3,>100 - 300,110.43,174.14,199.42,2026Q1,2026-01-01,2026,Q1
7,D07,"Middle Road, Golden Mile","D07 / Middle Road, Golden Mile",Level 2 & 3,>300,55.95,70.85,93.87,2026Q1,2026-01-01,2026,Q1
7,D07,"Middle Road, Golden Mile","D07 / Middle Road, Golden Mile",Level 4 & Above,30 & Below,88.08,107.69,124.73,2026Q1,2026-01-01,2026,Q1
7,D07,"Middle Road, Golden Mile","D07 / Middle Road, Golden Mile",Level 4 & Above,>30 - 100,47.7,68.67,97.36,2026Q1,2026-01-01,2026,Q1
7,D07,"Middle Road, Golden Mile","D07 / Middle Road, Golden Mile",Level 4 & Above,>100 - 300,55.84,67.23,100.88,2026Q1,2026-01-01,2026,Q1
7,D07,"Middle Road, Golden Mile","D07 / Middle Road, Golden Mile",Level 4 & Above,>300,54.82,80.08,120.26,2026Q1,2026-01-01,2026,Q1
8,D08,Little India,D08 / Little India,Level 1,30 & Below,63.64,73.33,77.68,2021Q1,2021-01-01,2021,Q1
8,D08,Little India,D08 / Little India,Level 1,>30 - 100,59.89,68.29,75.76,2021Q1,2021-01-01,2021,Q1
8,D08,Little India,D08 / Little India,Level 2 & 3,30 & Below,45.73,48.08,65.0,2021Q1,2021-01-01,2021,Q1
8,D08,Little India,D08 / Little India,Level 2 & 3,>30 - 100,36.0,44.06,44.87,2021Q1,2021-01-01,2021,Q1
8,D08,Little India,D08 / Little India,Level 2 & 3,>100 - 300,84.13,89.32,109.02,2021Q1,2021-01-01,2021,Q1
8,D08,Little India,D08 / Little India,B1 & Below,30 & Below,215.34,215.5,223.2,2021Q2,2021-04-01,2021,Q2
8,D08,Little India,D08 / Little India,Level 1,30 & Below,60.8,81.82,108.76,2021Q2,2021-04-01,2021,Q2
8,D08,Little India,D08 / Little India,Level 1,>30 - 100,57.42,64.27,99.74,2021Q2,2021-04-01,2021,Q2
8,D08,Little India,D08 / Little India,Level 1,>100 - 300,64.05,71.03,121.42,2021Q2,2021-04-01,2021,Q2
8,D08,Little India,D08 / Little India,Level 2 & 3,30 & Below,44.64,45.0,57.14,2021Q2,2021-04-01,2021,Q2
8,D08,Little India,D08 / Little India,Level 2 & 3,>30 - 100,42.84,46.43,91.56,2021Q2,2021-04-01,2021,Q2
8,D08,Little India,D08 / Little India,Level 2 & 3,>100 - 300,45.41,76.94,109.39,2021Q2,2021-04-01,2021,Q2
8,D08,Little India,D08 / Little India,Level 4 & Above,>30 - 100,54.7,75.76,98.07,2021Q2,2021-04-01,2021,Q2
8,D08,Little India,D08 / Little India,Level 4 & Above,>100 - 300,76.14,76.93,89.37,2021Q2,2021-04-01,2021,Q2
8,D08,Little India,D08 / Little India,B1 & Below,30 & Below,228.72,255.56,306.82,2021Q3,2021-07-01,2021,Q3
8,D08,Little India,D08 / Little India,B1 & Below,>30 - 100,81.46,234.89,310.62,2021Q3,2021-07-01,2021,Q3
8,D08,Little India,D08 / Little India,B1 & Below,>100 - 300,90.42,104.6,143.77,2021Q3,2021-07-01,2021,Q3
8,D08,Little India,D08 / Little India,Level 1,30 & Below,68.54,90.05,135.65,2021Q3,2021-07-01,2021,Q3
8,D08,Little India,D08 / Little India,Level 1,>30 - 100,59.41,65.55,77.65,2021Q3,2021-07-01,2021,Q3
8,D08,Little India,D08 / Little India,Level 1,>100 - 300,60.74,62.42,125.72,2021Q3,2021-07-01,2021,Q3
8,D08,Little India,D08 / Little India,Level 2 & 3,30 & Below,44.52,55.56,56.75,2021Q3,2021-07-01,2021,Q3
8,D08,Little India,D08 / Little India,Level 2 & 3,>30 - 100,37.85,63.01,145.24,2021Q3,2021-07-01,2021,Q3
8,D08,Little India,D08 / Little India,Level 2 & 3,>100 - 300,80.11,91.92,121.03,2021Q3,2021-07-01,2021,Q3
8,D08,Little India,D08 / Little India,B1 & Below,30 & Below,172.79,292.0,468.58,2021Q4,2021-10-01,2021,Q4
8,D08,Little India,D08 / Little India,B1 & Below,>100 - 300,144.44,157.83,171.36,2021Q4,2021-10-01,2021,Q4
8,D08,Little India,D08 / Little India,Level 1,30 & Below,64.7,93.83,114.29,2021Q4,2021-10-01,2021,Q4
8,D08,Little India,D08 / Little India,Level 1,>30 - 100,71.43,86.0,121.28,2021Q4,2021-10-01,2021,Q4
8,D08,Little India,D08 / Little India,Level 1,>100 - 300,54.8,66.67,90.1,2021Q4,2021-10-01,2021,Q4
8,D08,Little India,D08 / Little India,Level 2 & 3,30 & Below,33.33,38.89,53.85,2021Q4,2021-10-01,2021,Q4
8,D08,Little India,D08 / Little India,Level 2 & 3,>30 - 100,45.91,55.81,75.41,2021Q4,2021-10-01,2021,Q4
8,D08,Little India,D08 / Little India,Level 2 & 3,>100 - 300,102.98,123.66,142.89,2021Q4,2021-10-01,2021,Q4
8,D08,Little India,D08 / Little India,B1 & Below,30 & Below,172.8,178.93,303.24,2022Q1,2022-01-01,2022,Q1
8,D08,Little India,D08 / Little India,Level 1,30 & Below,58.62,65.22,95.65,2022Q1,2022-01-01,2022,Q1
8,D08,Little India,D08 / Little India,Level 1,>30 - 100,57.06,78.08,154.81,2022Q1,2022-01-01,2022,Q1
8,D08,Little India,D08 / Little India,Level 1,>100 - 300,89.97,102.27,110.35,2022Q1,2022-01-01,2022,Q1
8,D08,Little India,D08 / Little India,Level 2 & 3,>30 - 100,45.91,70.74,118.36,2022Q1,2022-01-01,2022,Q1
8,D08,Little India,D08 / Little India,B1 & Below,30 & Below,50.64,210.35,392.4,2022Q2,2022-04-01,2022,Q2
8,D08,Little India,D08 / Little India,B1 & Below,>30 - 100,78.0,107.65,192.57,2022Q2,2022-04-01,2022,Q2
8,D08,Little India,D08 / Little India,Level 1,30 & Below,93.28,100.0,125.34,2022Q2,2022-04-01,2022,Q2
8,D08,Little India,D08 / Little India,Level 1,>30 - 100,62.62,79.85,123.46,2022Q2,2022-04-01,2022,Q2
8,D08,Little India,D08 / Little India,Level 2 & 3,30 & Below,47.22,53.82,59.94,2022Q2,2022-04-01,2022,Q2
8,D08,Little India,D08 / Little India,Level 2 & 3,>30 - 100,41.67,50.0,53.49,2022Q2,2022-04-01,2022,Q2
8,D08,Little India,D08 / Little India,Level 2 & 3,>100 - 300,118.57,135.92,138.66,2022Q2,2022-04-01,2022,Q2
8,D08,Little India,D08 / Little India,Level 4 & Above,>30 - 100,72.74,77.49,87.66,2022Q2,2022-04-01,2022,Q2
8,D08,Little India,D08 / Little India,Level 4 & Above,>100 - 300,67.8,76.44,87.67,2022Q2,2022-04-01,2022,Q2
8,D08,Little India,D08 / Little India,B1 & Below,30 & Below,235.63,335.38,429.72,2022Q3,2022-07-01,2022,Q3
8,D08,Little India,D08 / Little India,B1 & Below,>30 - 100,48.51,115.86,173.97,2022Q3,2022-07-01,2022,Q3
8,D08,Little India,D08 / Little India,B1 & Below,>100 - 300,161.65,168.19,199.82,2022Q3,2022-07-01,2022,Q3
8,D08,Little India,D08 / Little India,Level 1,30 & Below,64.71,74.07,85.0,2022Q3,2022-07-01,2022,Q3
8,D08,Little India,D08 / Little India,Level 1,>30 - 100,71.94,86.15,96.69,2022Q3,2022-07-01,2022,Q3
8,D08,Little India,D08 / Little India,Level 2 & 3,30 & Below,45.22,100.0,164.68,2022Q3,2022-07-01,2022,Q3
8,D08,Little India,D08 / Little India,Level 2 & 3,>30 - 100,50.98,57.23,93.75,2022Q3,2022-07-01,2022,Q3
8,D08,Little India,D08 / Little India,Level 2 & 3,>100 - 300,76.65,87.99,110.27,2022Q3,2022-07-01,2022,Q3
8,D08,Little India,D08 / Little India,B1 & Below,>30 - 100,48.48,52.5,95.35,2022Q4,2022-10-01,2022,Q4
8,D08,Little India,D08 / Little India,Level 1,30 & Below,72.7,89.77,114.64,2022Q4,2022-10-01,2022,Q4
8,D08,Little India,D08 / Little India,Level 1,>30 - 100,65.37,97.62,149.12,2022Q4,2022-10-01,2022,Q4
8,D08,Little India,D08 / Little India,Level 1,>100 - 300,84.09,113.68,123.92,2022Q4,2022-10-01,2022,Q4
8,D08,Little India,D08 / Little India,Level 1,>300,53.86,53.89,67.86,2022Q4,2022-10-01,2022,Q4
8,D08,Little India,D08 / Little India,Level 2 & 3,30 & Below,42.84,62.94,104.55,2022Q4,2022-10-01,2022,Q4
8,D08,Little India,D08 / Little India,Level 2 & 3,>30 - 100,41.46,54.55,60.53,2022Q4,2022-10-01,2022,Q4
8,D08,Little India,D08 / Little India,Level 2 & 3,>100 - 300,88.09,89.17,92.29,2022Q4,2022-10-01,2022,Q4
8,D08,Little India,D08 / Little India,Level 4 & Above,30 & Below,318.28,400.0,466.67,2022Q4,2022-10-01,2022,Q4
8,D08,Little India,D08 / Little India,B1 & Below,>30 - 100,95.54,147.95,148.8,2023Q1,2023-01-01,2023,Q1
8,D08,Little India,D08 / Little India,Level 1,30 & Below,78.5,84.62,101.78,2023Q1,2023-01-01,2023,Q1
8,D08,Little India,D08 / Little India,Level 1,>30 - 100,64.24,75.36,80.04,2023Q1,2023-01-01,2023,Q1
8,D08,Little India,D08 / Little India,Level 1,>100 - 300,60.9,76.59,91.48,2023Q1,2023-01-01,2023,Q1
8,D08,Little India,D08 / Little India,Level 2 & 3,30 & Below,60.11,79.64,88.06,2023Q1,2023-01-01,2023,Q1
8,D08,Little India,D08 / Little India,Level 2 & 3,>30 - 100,36.57,47.95,67.18,2023Q1,2023-01-01,2023,Q1
8,D08,Little India,D08 / Little India,B1 & Below,30 & Below,211.63,371.41,400.61,2023Q2,2023-04-01,2023,Q2
8,D08,Little India,D08 / Little India,B1 & Below,>100 - 300,132.43,153.78,195.14,2023Q2,2023-04-01,2023,Q2
8,D08,Little India,D08 / Little India,Level 1,30 & Below,96.99,107.65,140.79,2023Q2,2023-04-01,2023,Q2
8,D08,Little India,D08 / Little India,Level 1,>30 - 100,79.1,92.28,121.68,2023Q2,2023-04-01,2023,Q2
8,D08,Little India,D08 / Little India,Level 1,>100 - 300,62.75,75.82,94.98,2023Q2,2023-04-01,2023,Q2
8,D08,Little India,D08 / Little India,Level 2 & 3,30 & Below,63.33,75.33,77.51,2023Q2,2023-04-01,2023,Q2
8,D08,Little India,D08 / Little India,Level 2 & 3,>30 - 100,41.19,48.57,93.07,2023Q2,2023-04-01,2023,Q2
8,D08,Little India,D08 / Little India,Level 4 & Above,>30 - 100,70.65,75.0,98.12,2023Q2,2023-04-01,2023,Q2
8,D08,Little India,D08 / Little India,B1 & Below,30 & Below,263.57,337.62,405.97,2023Q3,2023-07-01,2023,Q3
8,D08,Little India,D08 / Little India,B1 & Below,>30 - 100,136.76,164.15,188.89,2023Q3,2023-07-01,2023,Q3
8,D08,Little India,D08 / Little India,B1 & Below,>100 - 300,65.82,111.97,117.97,2023Q3,2023-07-01,2023,Q3
8,D08,Little India,D08 / Little India,Level 1,30 & Below,86.36,132.12,161.82,2023Q3,2023-07-01,2023,Q3
8,D08,Little India,D08 / Little India,Level 1,>30 - 100,72.86,83.7,97.0,2023Q3,2023-07-01,2023,Q3
8,D08,Little India,D08 / Little India,Level 1,>100 - 300,79.86,121.02,190.69,2023Q3,2023-07-01,2023,Q3
8,D08,Little India,D08 / Little India,Level 2 & 3,>30 - 100,46.68,52.94,140.62,2023Q3,2023-07-01,2023,Q3
8,D08,Little India,D08 / Little India,B1 & Below,30 & Below,260.43,341.97,460.15,2023Q4,2023-10-01,2023,Q4
8,D08,Little India,D08 / Little India,B1 & Below,>30 - 100,283.4,286.1,294.41,2023Q4,2023-10-01,2023,Q4
8,D08,Little India,D08 / Little India,Level 1,30 & Below,128.4,269.98,314.13,2023Q4,2023-10-01,2023,Q4
8,D08,Little India,D08 / Little India,Level 1,>30 - 100,76.92,88.24,151.35,2023Q4,2023-10-01,2023,Q4
8,D08,Little India,D08 / Little India,Level 1,>100 - 300,30.2,67.57,74.31,2023Q4,2023-10-01,2023,Q4
8,D08,Little India,D08 / Little India,Level 2 & 3,30 & Below,55.3,61.11,102.92,2023Q4,2023-10-01,2023,Q4
8,D08,Little India,D08 / Little India,Level 2 & 3,>30 - 100,60.15,109.2,134.79,2023Q4,2023-10-01,2023,Q4
8,D08,Little India,D08 / Little India,B1 & Below,30 & Below,75.0,89.29,299.49,2024Q1,2024-01-01,2024,Q1
8,D08,Little India,D08 / Little India,B1 & Below,>100 - 300,86.41,122.62,156.59,2024Q1,2024-01-01,2024,Q1
8,D08,Little India,D08 / Little India,Level 1,30 & Below,93.56,96.74,106.46,2024Q1,2024-01-01,2024,Q1
8,D08,Little India,D08 / Little India,Level 1,>30 - 100,76.85,88.89,106.92,2024Q1,2024-01-01,2024,Q1
8,D08,Little India,D08 / Little India,Level 1,>100 - 300,72.22,85.96,103.13,2024Q1,2024-01-01,2024,Q1
8,D08,Little India,D08 / Little India,Level 2 & 3,30 & Below,83.11,123.86,142.24,2024Q1,2024-01-01,2024,Q1
8,D08,Little India,D08 / Little India,Level 2 & 3,>30 - 100,42.86,51.0,68.75,2024Q1,2024-01-01,2024,Q1
8,D08,Little India,D08 / Little India,Level 4 & Above,>30 - 100,63.08,66.29,67.82,2024Q1,2024-01-01,2024,Q1
8,D08,Little India,D08 / Little India,B1 & Below,30 & Below,57.38,162.37,267.86,2024Q2,2024-04-01,2024,Q2
8,D08,Little India,D08 / Little India,B1 & Below,>30 - 100,137.04,171.02,192.86,2024Q2,2024-04-01,2024,Q2
8,D08,Little India,D08 / Little India,Level 1,30 & Below,88.64,99.74,127.54,2024Q2,2024-04-01,2024,Q2
8,D08,Little India,D08 / Little India,Level 1,>30 - 100,62.67,74.29,89.29,2024Q2,2024-04-01,2024,Q2
8,D08,Little India,D08 / Little India,Level 1,>100 - 300,151.5,157.09,240.04,2024Q2,2024-04-01,2024,Q2
8,D08,Little India,D08 / Little India,Level 2 & 3,30 & Below,67.26,142.86,179.49,2024Q2,2024-04-01,2024,Q2
8,D08,Little India,D08 / Little India,Level 2 & 3,>30 - 100,45.54,51.52,58.04,2024Q2,2024-04-01,2024,Q2
8,D08,Little India,D08 / Little India,Level 2 & 3,>100 - 300,99.79,107.65,112.68,2024Q2,2024-04-01,2024,Q2
8,D08,Little India,D08 / Little India,Level 4 & Above,>100 - 300,116.72,118.74,139.0,2024Q2,2024-04-01,2024,Q2
8,D08,Little India,D08 / Little India,B1 & Below,30 & Below,253.48,460.36,504.0,2024Q3,2024-07-01,2024,Q3
8,D08,Little India,D08 / Little India,B1 & Below,>30 - 100,74.83,100.35,168.92,2024Q3,2024-07-01,2024,Q3
8,D08,Little India,D08 / Little India,Level 1,30 & Below,88.89,95.65,113.32,2024Q3,2024-07-01,2024,Q3
8,D08,Little India,D08 / Little India,Level 1,>30 - 100,82.86,95.24,106.85,2024Q3,2024-07-01,2024,Q3
8,D08,Little India,D08 / Little India,Level 1,>100 - 300,101.57,121.34,192.92,2024Q3,2024-07-01,2024,Q3
8,D08,Little India,D08 / Little India,Level 2 & 3,30 & Below,70.33,120.48,138.07,2024Q3,2024-07-01,2024,Q3
8,D08,Little India,D08 / Little India,Level 2 & 3,>30 - 100,52.91,57.39,65.39,2024Q3,2024-07-01,2024,Q3
8,D08,Little India,D08 / Little India,Level 2 & 3,>100 - 300,61.66,85.88,102.28,2024Q3,2024-07-01,2024,Q3
8,D08,Little India,D08 / Little India,Level 4 & Above,>100 - 300,104.84,110.89,116.51,2024Q3,2024-07-01,2024,Q3
8,D08,Little India,D08 / Little India,B1 & Below,30 & Below,77.47,150.0,227.59,2024Q4,2024-10-01,2024,Q4
8,D08,Little India,D08 / Little India,B1 & Below,>30 - 100,69.97,111.19,270.21,2024Q4,2024-10-01,2024,Q4
8,D08,Little India,D08 / Little India,B1 & Below,>100 - 300,104.5,112.22,140.68,2024Q4,2024-10-01,2024,Q4
8,D08,Little India,D08 / Little India,Level 1,30 & Below,80.56,91.04,109.05,2024Q4,2024-10-01,2024,Q4
8,D08,Little India,D08 / Little India,Level 1,>30 - 100,69.96,77.1,84.73,2024Q4,2024-10-01,2024,Q4
8,D08,Little India,D08 / Little India,Level 2 & 3,30 & Below,79.2,96.07,108.17,2024Q4,2024-10-01,2024,Q4
8,D08,Little India,D08 / Little India,Level 2 & 3,>30 - 100,52.39,57.86,61.55,2024Q4,2024-10-01,2024,Q4
8,D08,Little India,D08 / Little India,Level 2 & 3,>100 - 300,116.51,183.0,210.55,2024Q4,2024-10-01,2024,Q4
8,D08,Little India,D08 / Little India,B1 & Below,30 & Below,82.14,203.17,317.4,2025Q1,2025-01-01,2025,Q1
8,D08,Little India,D08 / Little India,B1 & Below,>30 - 100,59.4,67.68,75.35,2025Q1,2025-01-01,2025,Q1
8,D08,Little India,D08 / Little India,Level 1,30 & Below,86.34,90.0,108.93,2025Q1,2025-01-01,2025,Q1
8,D08,Little India,D08 / Little India,Level 1,>30 - 100,86.08,97.83,109.18,2025Q1,2025-01-01,2025,Q1
8,D08,Little India,D08 / Little India,Level 1,>100 - 300,49.16,53.28,68.86,2025Q1,2025-01-01,2025,Q1
8,D08,Little India,D08 / Little India,Level 2 & 3,30 & Below,68.97,76.92,97.76,2025Q1,2025-01-01,2025,Q1
8,D08,Little India,D08 / Little India,Level 2 & 3,>30 - 100,101.54,116.32,131.11,2025Q1,2025-01-01,2025,Q1
8,D08,Little India,D08 / Little India,Level 2 & 3,>100 - 300,24.66,32.82,90.69,2025Q1,2025-01-01,2025,Q1
8,D08,Little India,D08 / Little India,B1 & Below,30 & Below,249.53,447.2,489.14,2025Q2,2025-04-01,2025,Q2
8,D08,Little India,D08 / Little India,Level 1,30 & Below,84.6,93.22,103.82,2025Q2,2025-04-01,2025,Q2
8,D08,Little India,D08 / Little India,Level 1,>30 - 100,74.08,91.01,178.32,2025Q2,2025-04-01,2025,Q2
8,D08,Little India,D08 / Little India,Level 1,>100 - 300,53.37,62.99,106.86,2025Q2,2025-04-01,2025,Q2
8,D08,Little India,D08 / Little India,Level 2 & 3,30 & Below,62.04,71.67,100.74,2025Q2,2025-04-01,2025,Q2
8,D08,Little India,D08 / Little India,Level 2 & 3,>30 - 100,52.95,74.85,119.9,2025Q2,2025-04-01,2025,Q2
8,D08,Little India,D08 / Little India,Level 2 & 3,>100 - 300,44.87,59.2,90.38,2025Q2,2025-04-01,2025,Q2
8,D08,Little India,D08 / Little India,Level 2 & 3,>300,49.72,59.79,70.24,2025Q2,2025-04-01,2025,Q2
8,D08,Little India,D08 / Little India,Level 4 & Above,>30 - 100,133.73,150.38,150.38,2025Q2,2025-04-01,2025,Q2
8,D08,Little India,D08 / Little India,Level 4 & Above,>100 - 300,85.5,96.0,102.01,2025Q2,2025-04-01,2025,Q2
8,D08,Little India,D08 / Little India,B1 & Below,30 & Below,66.57,83.14,169.11,2025Q3,2025-07-01,2025,Q3
8,D08,Little India,D08 / Little India,B1 & Below,>30 - 100,141.52,189.82,219.94,2025Q3,2025-07-01,2025,Q3
8,D08,Little India,D08 / Little India,B1 & Below,>100 - 300,138.21,142.02,162.1,2025Q3,2025-07-01,2025,Q3
8,D08,Little India,D08 / Little India,Level 1,30 & Below,80.0,134.53,169.23,2025Q3,2025-07-01,2025,Q3
8,D08,Little India,D08 / Little India,Level 1,>30 - 100,69.11,85.88,100.42,2025Q3,2025-07-01,2025,Q3
8,D08,Little India,D08 / Little India,Level 1,>100 - 300,92.47,130.26,141.95,2025Q3,2025-07-01,2025,Q3
8,D08,Little India,D08 / Little India,Level 2 & 3,30 & Below,65.03,106.69,149.4,2025Q3,2025-07-01,2025,Q3
8,D08,Little India,D08 / Little India,Level 2 & 3,>30 - 100,86.38,139.87,163.95,2025Q3,2025-07-01,2025,Q3
8,D08,Little India,D08 / Little India,B1 & Below,30 & Below,323.24,325.0,341.95,2025Q4,2025-10-01,2025,Q4
